subid,stim_1,stim_2,type,calculation,accuracy,block,trial_nr
5369,15,2,mult,30,1,3,10
5777,13,21,add,34,1,3,1
5777,19,6,mult,114,1,3,2
5777,7,14,mult,98,1,3,3
5777,21,8,mult,8,0,3,4
5777,5,14,add,19,1,3,5
5777,10,7,mult,70,1,3,6
5777,15,2,mult,30,1,3,7
5777,14,13,mult,182,1,3,8
5777,7,16,mult,112,1,3,9
5777,23,19,mult,337,0,3,10
5747,5,14,add,19,1,3,1
5747,7,16,mult,112,1,3,2
5747,14,13,mult,112,0,3,3
5747,19,6,mult,114,1,3,4
5747,13,21,add,34,1,3,5
5747,7,14,mult,98,1,3,6
5747,10,7,mult,70,1,3,7
5747,23,19,mult,438,0,3,8
5747,21,8,mult,168,1,3,9
5747,15,2,mult,30,1,3,10
578,7,16,mult,112,1,3,1
578,14,13,mult,182,1,3,2
578,13,21,add,273,0,3,3
578,7,14,mult,98,1,3,4
578,15,2,mult,30,1,3,5
578,10,7,mult,70,1,3,6
578,23,19,mult,437,1,3,7
578,5,14,add,19,1,3,8
578,19,6,mult,114,1,3,9
578,21,8,mult,168,1,3,10
698,19,6,mult,114,1,3,1
698,14,13,mult,182,1,3,2
698,15,2,mult,30,1,3,3
698,7,14,mult,98,1,3,4
698,23,19,mult,347,0,3,5
698,10,7,mult,70,1,3,6
698,7,16,mult,112,1,3,7
698,5,14,add,19,1,3,8
698,13,21,add,34,1,3,9
698,21,8,mult,168,1,3,10
5814,5,14,add,19,1,3,1
5814,7,16,mult,90,0,3,2
5814,14,13,mult,182,1,3,3
5814,21,8,mult,160,0,3,4
5814,19,6,mult,114,1,3,5
5814,23,19,mult,437,1,3,6
5814,10,7,mult,70,1,3,7
5814,15,2,mult,30,1,3,8
5814,13,21,add,34,1,3,9
5814,7,14,mult,98,1,3,10
4559,7,14,mult,98,1,3,1
4559,5,14,add,19,1,3,2
4559,21,8,mult,168,1,3,3
4559,19,6,mult,105,0,3,4
4559,14,13,mult,182,1,3,5
4559,13,21,add,34,1,3,6
4559,15,2,mult,30,1,3,7
4559,23,19,mult,437,1,3,8
4559,10,7,mult,70,1,3,9
4559,7,16,mult,112,1,3,10
5865,15,2,mult,30,1,3,1
5865,5,14,add,19,1,3,2
5865,23,19,mult,4,0,3,3
5865,10,7,mult,70,1,3,4
5865,19,6,mult,144,0,3,5
5865,7,14,mult,98,1,3,6
5865,21,8,mult,168,1,3,7
5865,14,13,mult,0,0,3,8
5865,7,16,mult,4,0,3,9
5865,13,21,add,4,0,3,10
247,14,13,mult,182,1,3,1
247,23,19,mult,437,1,3,2
247,15,2,mult,30,1,3,3
247,19,6,mult,114,1,3,4
247,7,16,mult,112,1,3,5
247,13,21,add,34,1,3,6
247,21,8,mult,168,1,3,7
247,7,14,mult,98,1,3,8
247,10,7,mult,70,1,3,9
247,5,14,add,19,1,3,10
5485,7,14,mult,98,1,3,1
5485,19,6,mult,104,0,3,2
5485,14,13,mult,112,0,3,3
5485,15,2,mult,30,1,3,4
5485,10,7,mult,70,1,3,5
5485,21,8,mult,168,1,3,6
5485,13,21,add,34,1,3,7
5485,7,16,mult,124,0,3,8
5485,5,14,add,19,1,3,9
5485,23,19,mult,437,1,3,10
5776,7,16,mult,112,1,3,1
5776,21,8,mult,168,1,3,2
5776,15,2,mult,30,1,3,3
5776,23,19,mult,437,1,3,4
5776,7,14,mult,98,1,3,5
5776,13,21,add,34,1,3,6
5776,5,14,add,19,1,3,7
5776,19,6,mult,114,1,3,8
5776,10,7,mult,70,1,3,9
5776,14,13,mult,182,1,3,10
2457,15,2,mult,30,1,3,1
2457,10,7,mult,70,1,3,2
2457,5,14,add,19,1,3,3
2457,7,16,mult,112,1,3,4
2457,23,19,mult,227,0,3,5
2457,7,14,mult,98,1,3,6
2457,21,8,mult,168,1,3,7
2457,19,6,mult,114,1,3,8
2457,13,21,add,34,1,3,9
2457,14,13,mult,182,1,3,10
3310,7,14,mult,98,1,3,1
3310,14,13,mult,182,1,3,2
3310,23,19,mult,437,1,3,3
3310,7,16,mult,122,0,3,4
3310,13,21,add,34,1,3,5
3310,5,14,add,19,1,3,6
3310,21,8,mult,168,1,3,7
3310,10,7,mult,70,1,3,8
3310,15,2,mult,30,1,3,9
3310,19,6,mult,114,1,3,10
2490,15,2,mult,30,1,3,1
2490,5,14,add,19,1,3,2
2490,21,8,mult,169,0,3,3
2490,23,19,mult,206,0,3,4
2490,10,7,mult,70,1,3,5
2490,7,14,mult,98,1,3,6
2490,13,21,add,44,0,3,7
2490,7,16,mult,112,1,3,8
2490,19,6,mult,114,1,3,9
2490,14,13,mult,182,1,3,10
2883,19,6,mult,114,1,3,1
2883,10,7,mult,70,1,3,2
2883,15,2,mult,30,1,3,3
2883,5,14,add,19,1,3,4
2883,7,14,mult,98,1,3,5
2883,7,16,mult,112,1,3,6
2883,21,8,mult,168,1,3,7
4183,15,2,mult,30,1,3,1
4183,21,8,mult,168,1,3,2
4183,5,14,add,19,1,3,3
4183,7,16,mult,112,1,3,4
4183,7,14,mult,98,1,3,5
4183,10,7,mult,70,1,3,6
4183,13,21,add,34,1,3,7
4183,23,19,mult,437,1,3,8
4183,14,13,mult,182,1,3,9
4183,19,6,mult,114,1,3,10
1638,10,7,mult,70,1,3,1
1638,21,8,mult,193,0,3,2
1638,7,16,mult,112,1,3,3
1638,7,14,mult,104,0,3,4
1638,14,13,mult,158,0,3,5
1638,19,6,mult,114,1,3,6
1638,5,14,add,19,1,3,7
1638,15,2,mult,30,1,3,8
1638,13,21,add,34,1,3,9
1638,23,19,mult,800,0,3,10
934,23,19,mult,437,1,3,1
934,10,7,mult,70,1,3,2
934,15,2,mult,30,1,3,3
934,14,13,mult,182,1,3,4
934,19,6,mult,114,1,3,5
934,7,14,mult,98,1,3,6
934,7,16,mult,112,1,3,7
934,5,14,add,19,1,3,8
934,21,8,mult,168,1,3,9
934,13,21,add,34,1,3,10
3834,13,21,add,34,1,3,1
3834,23,19,mult,437,1,3,2
3834,5,14,add,19,1,3,3
3834,14,13,mult,182,1,3,4
3834,7,16,mult,112,1,3,5
3834,10,7,mult,70,1,3,6
3834,15,2,mult,0,0,3,7
3834,7,14,mult,108,0,3,8
3834,21,8,mult,168,1,3,9
3834,19,6,mult,114,1,3,10
5859,13,21,add,34,1,3,1
5859,7,14,mult,91,0,3,2
5859,21,8,mult,168,1,3,3
5859,19,6,mult,114,1,3,4
5859,15,2,mult,30,1,3,5
5859,5,14,add,19,1,3,6
5859,10,7,mult,70,1,3,7
5859,7,16,mult,94,0,3,8
5859,14,13,mult,182,1,3,9
5859,23,19,mult,437,1,3,10
5838,7,16,mult,112,1,3,1
5838,10,7,mult,70,1,3,2
5838,21,8,mult,168,1,3,3
5838,15,2,mult,30,1,3,4
5838,7,14,mult,98,1,3,5
5838,14,13,mult,182,1,3,6
5838,5,14,add,19,1,3,7
5838,13,21,add,34,1,3,8
5838,19,6,mult,114,1,3,9
5838,23,19,mult,437,1,3,10
5872,19,6,mult,114,1,3,1
5872,21,8,mult,168,1,3,2
5872,7,14,mult,98,1,3,3
5872,23,19,mult,337,0,3,4
5872,10,7,mult,70,1,3,5
5872,15,2,mult,30,1,3,6
5872,7,16,mult,114,0,3,7
5872,13,21,add,34,1,3,8
5872,5,14,add,19,1,3,9
5872,14,13,mult,182,1,3,10
5301,5,14,add,19,1,3,1
5301,21,8,mult,168,1,3,2
5301,14,13,mult,114,0,3,3
5301,7,14,mult,98,1,3,4
5301,19,6,mult,134,0,3,5
5301,23,19,mult,34,0,3,6
5301,15,2,mult,30,1,3,7
5301,7,16,mult,112,1,3,8
5301,10,7,mult,70,1,3,9
5301,13,21,add,34,1,3,10
4021,14,13,mult,112,0,3,1
4021,13,21,add,34,1,3,2
4021,15,2,mult,30,1,3,3
4021,7,14,mult,91,0,3,4
4021,5,14,add,19,1,3,5
4021,19,6,mult,114,1,3,6
4021,23,19,mult,227,0,3,7
4021,21,8,mult,168,1,3,8
4021,7,16,mult,112,1,3,9
4021,10,7,mult,70,1,3,10
5819,19,6,mult,114,1,3,1
5819,23,19,mult,437,1,3,2
5819,5,14,add,19,1,3,3
5819,14,13,mult,182,1,3,4
5819,7,14,mult,98,1,3,5
5819,21,8,mult,168,1,3,6
5819,7,16,mult,112,1,3,7
5819,15,2,mult,30,1,3,8
5819,10,7,mult,70,1,3,9
5819,13,21,add,34,1,3,10
5790,7,14,mult,98,1,3,1
5790,10,7,mult,70,1,3,2
5790,15,2,mult,30,1,3,3
5790,13,21,add,34,1,3,4
5790,19,6,mult,114,1,3,5
5790,7,16,mult,112,1,3,6
5790,14,13,mult,112,0,3,7
5790,5,14,add,19,1,3,8
5790,23,19,mult,227,0,3,9
5790,21,8,mult,168,1,3,10
3840,7,14,mult,98,1,3,1
3840,19,6,mult,114,1,3,2
3840,15,2,mult,30,1,3,3
3840,13,21,add,34,1,3,4
3840,10,7,mult,70,1,3,5
3840,7,16,mult,112,1,3,6
3840,23,19,mult,437,1,3,7
3840,14,13,mult,182,1,3,8
3840,5,14,add,19,1,3,9
3840,21,8,mult,168,1,3,10
5836,21,8,mult,168,1,3,1
5836,7,14,mult,98,1,3,2
5836,23,19,mult,437,1,3,3
5836,5,14,add,19,1,3,4
5836,14,13,mult,182,1,3,5
5836,15,2,mult,30,1,3,6
5836,19,6,mult,114,1,3,7
5836,7,16,mult,2,0,3,8
5836,10,7,mult,70,1,3,9
5836,13,21,add,34,1,3,10
2477,15,2,mult,30,1,3,1
2477,7,14,mult,98,1,3,2
2477,23,19,mult,437,1,3,3
2477,10,7,mult,70,1,3,4
2477,7,16,mult,112,1,3,5
2477,21,8,mult,168,1,3,6
2477,14,13,mult,182,1,3,7
2477,13,21,add,34,1,3,8
2477,19,6,mult,105,0,3,9
2477,5,14,add,19,1,3,10
5290,7,16,mult,112,1,3,1
5290,5,14,add,19,1,3,2
5290,23,19,mult,437,1,3,3
5290,14,13,mult,182,1,3,4
5290,7,14,mult,98,1,3,5
5290,15,2,mult,30,1,3,6
5290,10,7,mult,70,1,3,7
5290,19,6,mult,114,1,3,8
5290,13,21,add,32,0,3,9
5290,21,8,mult,168,1,3,10
5041,10,7,mult,70,1,3,1
5041,7,16,mult,595,0,3,2
5041,13,21,add,34,1,3,3
5041,15,2,mult,30,1,3,4
5041,14,13,mult,432,0,3,5
5041,21,8,mult,168,1,3,6
5041,5,14,add,19,1,3,7
5041,19,6,mult,79,0,3,8
5041,7,14,mult,79,0,3,9
5041,23,19,mult,79,0,3,10
3127,23,19,mult,437,1,3,1
3127,21,8,mult,168,1,3,2
3127,7,14,mult,98,1,3,3
3127,5,14,add,19,1,3,4
3127,10,7,mult,70,1,3,5
3127,7,16,mult,100,0,3,6
3127,15,2,mult,30,1,3,7
3127,13,21,add,34,1,3,8
3127,19,6,mult,114,1,3,9
3127,14,13,mult,172,0,3,10
4058,15,2,mult,30,1,3,1
4058,10,7,mult,70,1,3,2
4058,14,13,mult,152,0,3,3
4058,7,14,mult,98,1,3,4
4058,23,19,mult,437,1,3,5
4058,7,16,mult,112,1,3,6
4058,21,8,mult,168,1,3,7
4058,13,21,add,34,1,3,8
4058,5,14,add,19,1,3,9
4058,19,6,mult,114,1,3,10
4247,15,2,mult,30,1,3,1
4247,23,19,mult,517,0,3,2
4247,7,16,mult,112,1,3,3
4247,19,6,mult,114,1,3,4
4247,7,14,mult,98,1,3,5
4247,13,21,add,34,1,3,6
4247,21,8,mult,168,1,3,7
4247,10,7,mult,70,1,3,8
4247,5,14,add,19,1,3,9
4247,14,13,mult,179,0,3,10
5833,7,16,mult,112,1,3,1
5833,5,14,add,19,1,3,2
5833,13,21,add,34,1,3,3
5833,19,6,mult,115,0,3,4
5833,23,19,mult,437,1,3,5
5833,14,13,mult,182,1,3,6
5833,21,8,mult,168,1,3,7
5833,10,7,mult,70,1,3,8
5833,15,2,mult,30,1,3,9
5833,7,14,mult,98,1,3,10
5884,10,7,mult,70,1,3,1
5884,23,19,mult,6,0,3,2
5884,21,8,mult,168,1,3,3
5884,13,21,add,34,1,3,4
5884,19,6,mult,114,1,3,5
5884,15,2,mult,30,1,3,6
5884,7,16,mult,112,1,3,7
5884,14,13,mult,152,0,3,8
5884,5,14,add,19,1,3,9
5884,7,14,mult,98,1,3,10
3809,7,14,mult,98,1,3,1
3809,14,13,mult,182,1,3,2
3809,10,7,mult,70,1,3,3
3809,5,14,add,19,1,3,4
3809,15,2,mult,30,1,3,5
3809,23,19,mult,437,1,3,6
3809,13,21,add,34,1,3,7
3809,7,16,mult,112,1,3,8
3809,21,8,mult,168,1,3,9
3809,19,6,mult,114,1,3,10
5830,10,7,mult,70,1,3,1
5830,23,19,mult,441,0,3,2
5830,5,14,add,19,1,3,3
5830,15,2,mult,30,1,3,4
5830,14,13,mult,152,0,3,5
5830,13,21,add,34,1,3,6
5830,19,6,mult,114,1,3,7
5830,7,14,mult,94,0,3,8
5830,7,16,mult,112,1,3,9
5830,21,8,mult,168,1,3,10
3516,13,21,add,34,1,3,1
3516,7,14,mult,98,1,3,2
3516,23,19,mult,437,1,3,3
3516,19,6,mult,114,1,3,4
3516,10,7,mult,70,1,3,5
3516,21,8,mult,148,0,3,6
3516,15,2,mult,30,1,3,7
3516,5,14,add,19,1,3,8
3516,14,13,mult,182,1,3,9
3516,7,16,mult,112,1,3,10
5330,23,19,mult,437,1,3,1
5330,7,16,mult,102,0,3,2
5330,7,14,mult,98,1,3,3
5330,10,7,mult,70,1,3,4
5330,15,2,mult,30,1,3,5
5330,5,14,add,19,1,3,6
5330,14,13,mult,182,1,3,7
5330,13,21,add,34,1,3,8
5330,19,6,mult,114,1,3,9
5330,21,8,mult,168,1,3,10
4188,14,13,mult,123,0,3,1
4188,23,19,mult,437,1,3,2
4188,15,2,mult,30,1,3,3
4188,10,7,mult,70,1,3,4
4188,7,14,mult,98,1,3,5
4188,19,6,mult,114,1,3,6
4188,13,21,add,34,1,3,7
4188,7,16,mult,112,1,3,8
4188,21,8,mult,168,1,3,9
4188,5,14,add,19,1,3,10
5853,5,14,add,19,1,3,1
5853,14,13,mult,182,1,3,2
5853,10,7,mult,70,1,3,3
5853,21,8,mult,169,0,3,4
5853,7,16,mult,112,1,3,5
5853,7,14,mult,98,1,3,6
5853,15,2,mult,3,0,3,7
5853,13,21,add,34,1,3,8
5853,23,19,mult,437,1,3,9
5853,19,6,mult,114,1,3,10
5817,5,14,add,19,1,3,1
5817,10,7,mult,70,1,3,2
5817,7,14,mult,98,1,3,3
5817,14,13,mult,182,1,3,4
5817,23,19,mult,437,1,3,5
5817,21,8,mult,168,1,3,6
5817,7,16,mult,112,1,3,7
5817,19,6,mult,114,1,3,8
5817,15,2,mult,30,1,3,9
5817,13,21,add,34,1,3,10
5837,10,7,mult,70,1,3,1
5837,15,2,mult,30,1,3,2
5837,19,6,mult,75,0,3,3
5837,5,14,add,19,1,3,4
5837,21,8,mult,168,1,3,5
5837,13,21,add,34,1,3,6
5837,14,13,mult,182,1,3,7
5837,23,19,mult,437,1,3,8
5837,7,16,mult,114,0,3,9
5837,7,14,mult,98,1,3,10
3822,7,14,mult,98,1,3,1
3822,19,6,mult,114,1,3,2
3822,13,21,add,34,1,3,3
3822,21,8,mult,168,1,3,4
3822,23,19,mult,437,1,3,5
3822,5,14,add,19,1,3,6
3822,15,2,mult,30,1,3,7
3822,14,13,mult,182,1,3,8
3822,10,7,mult,70,1,3,9
3822,7,16,mult,112,1,3,10
3964,13,21,add,34,1,3,1
3964,15,2,mult,30,1,3,2
3964,7,14,mult,98,1,3,3
3964,21,8,mult,168,1,3,4
3964,5,14,add,19,1,3,5
3964,7,16,mult,112,1,3,6
3964,14,13,mult,112,0,3,7
3964,23,19,mult,227,0,3,8
3964,10,7,mult,70,1,3,9
3964,19,6,mult,114,1,3,10
5430,10,7,mult,70,1,3,1
5430,13,21,add,34,1,3,2
5430,14,13,mult,183,0,3,3
5430,21,8,mult,168,1,3,4
5430,7,14,mult,98,1,3,5
5430,5,14,add,19,1,3,6
5430,19,6,mult,114,1,3,7
5430,15,2,mult,30,1,3,8
5430,23,19,mult,437,1,3,9
5430,7,16,mult,112,1,3,10
5442,13,21,add,34,1,3,1
5442,7,14,mult,108,0,3,2
5442,23,19,mult,437,1,3,3
5442,5,14,add,19,1,3,4
5442,15,2,mult,30,1,3,5
5442,10,7,mult,70,1,3,6
5442,14,13,mult,182,1,3,7
5442,19,6,mult,114,1,3,8
5442,7,16,mult,92,0,3,9
5442,21,8,mult,168,1,3,10
4324,15,2,mult,30,1,3,1
4324,13,21,add,34,1,3,2
4324,10,7,mult,70,1,3,3
4324,19,6,mult,114,1,3,4
4324,14,13,mult,152,0,3,5
4324,5,14,add,19,1,3,6
4324,21,8,mult,168,1,3,7
4324,7,16,mult,132,0,3,8
4324,23,19,mult,431,0,3,9
4324,7,14,mult,98,1,3,10
5785,13,21,add,34,1,3,1
5785,7,14,mult,98,1,3,2
5785,5,14,add,19,1,3,3
5785,10,7,mult,70,1,3,4
5785,14,13,mult,182,1,3,5
5785,23,19,mult,437,1,3,6
5785,15,2,mult,30,1,3,7
5785,19,6,mult,114,1,3,8
5785,21,8,mult,168,1,3,9
5785,7,16,mult,112,1,3,10
2365,19,6,mult,114,1,3,1
2365,5,14,add,19,1,3,2
2365,7,16,mult,112,1,3,3
2365,7,14,mult,98,1,3,4
2365,15,2,mult,30,1,3,5
2365,23,19,mult,437,1,3,6
2365,14,13,mult,182,1,3,7
2365,10,7,mult,70,1,3,8
2365,21,8,mult,168,1,3,9
2365,13,21,add,34,1,3,10
5828,10,7,mult,70,1,3,1
5828,13,21,add,34,1,3,2
5828,15,2,mult,30,1,3,3
5828,5,14,add,19,1,3,4
5828,7,14,mult,98,1,3,5
5828,23,19,mult,2,0,3,6
5828,14,13,mult,112,0,3,7
5828,21,8,mult,168,1,3,8
5828,7,16,mult,112,1,3,9
5828,19,6,mult,116,0,3,10
5808,14,13,mult,182,1,3,1
5808,23,19,mult,437,1,3,2
5808,13,21,add,34,1,3,3
5808,7,14,mult,98,1,3,4
5808,15,2,mult,30,1,3,5
5808,21,8,mult,168,1,3,6
5808,7,16,mult,112,1,3,7
5808,19,6,mult,114,1,3,8
5808,5,14,add,19,1,3,9
5808,10,7,mult,70,1,3,10
4164,15,2,mult,30,1,3,1
4164,7,14,mult,98,1,3,2
4164,13,21,add,34,1,3,3
4164,7,16,mult,112,1,3,4
4164,5,14,add,19,1,3,5
4164,23,19,mult,441,0,3,6
4164,10,7,mult,70,1,3,7
4164,14,13,mult,482,0,3,8
4164,21,8,mult,168,1,3,9
4164,19,6,mult,116,0,3,10
2756,23,19,mult,227,0,3,1
2756,5,14,add,19,1,3,2
2756,14,13,mult,142,0,3,3
2756,21,8,mult,168,1,3,4
2756,15,2,mult,30,1,3,5
2756,10,7,mult,70,1,3,6
2756,13,21,add,34,1,3,7
2756,19,6,mult,114,1,3,8
2756,7,16,mult,112,1,3,9
2756,7,14,mult,98,1,3,10
5860,21,8,mult,168,1,3,1
5860,13,21,add,34,1,3,2
5860,5,14,add,19,1,3,3
5860,14,13,mult,12,0,3,4
5860,15,2,mult,30,1,3,5
5860,10,7,mult,70,1,3,6
5860,23,19,mult,400,0,3,7
5860,7,14,mult,98,1,3,8
5860,7,16,mult,112,1,3,9
5860,19,6,mult,114,1,3,10
5890,10,7,mult,70,1,3,1
5890,15,2,mult,7,0,3,2
5890,7,14,mult,0,0,3,3
5890,19,6,mult,7,0,3,4
5890,5,14,add,70,0,3,5
5890,14,13,mult,7,0,3,6
5890,23,19,mult,70,0,3,7
5890,7,16,mult,70,0,3,8
5890,13,21,add,770,0,3,9
5890,21,8,mult,707,0,3,10
5782,15,2,mult,30,1,3,1
5782,10,7,mult,70,1,3,2
5782,19,6,mult,104,0,3,3
5782,7,14,mult,91,0,3,4
5782,23,19,mult,440,0,3,5
5782,5,14,add,70,0,3,6
5782,7,16,mult,112,1,3,7
5782,13,21,add,34,1,3,8
5782,14,13,mult,182,1,3,9
5782,21,8,mult,168,1,3,10
5260,15,2,mult,30,1,3,1
5260,14,13,mult,120,0,3,2
5260,23,19,mult,327,0,3,3
5260,19,6,mult,64,0,3,4
5260,5,14,add,19,1,3,5
5260,7,16,mult,112,1,3,6
5260,21,8,mult,168,1,3,7
5260,10,7,mult,70,1,3,8
5260,13,21,add,34,1,3,9
5260,7,14,mult,98,1,3,10
2206,7,16,mult,112,1,3,1
2206,14,13,mult,183,0,3,2
2206,10,7,mult,70,1,3,3
2206,7,14,mult,98,1,3,4
2206,19,6,mult,114,1,3,5
2206,21,8,mult,168,1,3,6
2206,15,2,mult,30,1,3,7
2206,5,14,add,19,1,3,8
2206,13,21,add,34,1,3,9
2206,23,19,mult,437,1,3,10
5826,21,8,mult,168,1,3,1
5826,13,21,add,34,1,3,2
5826,19,6,mult,114,1,3,3
5826,7,14,mult,98,1,3,4
5826,10,7,mult,70,1,3,5
5826,14,13,mult,112,0,3,6
5826,7,16,mult,112,1,3,7
5826,5,14,add,19,1,3,8
5826,15,2,mult,30,1,3,9
5826,23,19,mult,347,0,3,10
5457,13,21,add,34,1,3,1
5457,19,6,mult,104,0,3,2
5457,10,7,mult,70,1,3,3
5457,7,16,mult,122,0,3,4
5457,7,14,mult,91,0,3,5
5457,21,8,mult,168,1,3,6
5457,15,2,mult,30,1,3,7
5457,14,13,mult,182,1,3,8
5457,5,14,add,19,1,3,9
5457,23,19,mult,437,1,3,10
5887,14,13,mult,132,0,3,1
5887,13,21,add,34,1,3,2
5887,21,8,mult,108,0,3,3
5887,7,14,mult,98,1,3,4
5887,19,6,mult,114,1,3,5
5887,7,16,mult,112,1,3,6
5887,15,2,mult,30,1,3,7
5887,23,19,mult,437,1,3,8
5887,10,7,mult,70,1,3,9
5887,5,14,add,19,1,3,10
3477,7,14,mult,98,1,3,1
3477,13,21,add,34,1,3,2
3477,15,2,mult,30,1,3,3
3477,19,6,mult,114,1,3,4
3477,5,14,add,19,1,3,5
3477,23,19,mult,437,1,3,6
3477,7,16,mult,112,1,3,7
3477,14,13,mult,182,1,3,8
3477,21,8,mult,168,1,3,9
3477,10,7,mult,70,1,3,10
5744,23,19,mult,207,0,3,1
5744,7,14,mult,98,1,3,2
5744,10,7,mult,70,1,3,3
5744,7,16,mult,112,1,3,4
5744,13,21,add,34,1,3,5
5744,15,2,mult,30,1,3,6
5744,14,13,mult,112,0,3,7
5744,21,8,mult,168,1,3,8
5744,5,14,add,19,1,3,9
5744,19,6,mult,114,1,3,10
2926,15,2,mult,30,1,3,1
2926,7,16,mult,112,1,3,2
2926,14,13,mult,182,1,3,3
2926,10,7,mult,70,1,3,4
2926,21,8,mult,168,1,3,5
2926,13,21,add,34,1,3,6
2926,19,6,mult,94,0,3,7
2926,7,14,mult,98,1,3,8
2926,23,19,mult,437,1,3,9
2926,5,14,add,19,1,3,10
5866,13,21,add,34,1,3,1
5866,10,7,mult,70,1,3,2
5866,7,14,mult,91,0,3,3
5866,23,19,mult,227,0,3,4
5866,21,8,mult,168,1,3,5
5866,15,2,mult,30,1,3,6
5866,5,14,add,19,1,3,7
5866,7,16,mult,112,1,3,8
5866,19,6,mult,114,1,3,9
5866,14,13,mult,192,0,3,10
2546,14,13,mult,182,1,3,1
2546,7,14,mult,98,1,3,2
2546,15,2,mult,30,1,3,3
2546,7,16,mult,112,1,3,4
2546,13,21,add,34,1,3,5
2546,5,14,add,19,1,3,6
2546,19,6,mult,114,1,3,7
2546,23,19,mult,437,1,3,8
2546,10,7,mult,70,1,3,9
2546,21,8,mult,148,0,3,10
4529,19,6,mult,72,0,3,1
4529,7,14,mult,98,1,3,2
4529,23,19,mult,8,0,3,3
4529,14,13,mult,907,0,3,4
4529,21,8,mult,108,0,3,5
4529,5,14,add,19,1,3,6
4529,10,7,mult,70,1,3,7
4529,15,2,mult,30,1,3,8
4529,13,21,add,44,0,3,9
4529,7,16,mult,82,0,3,10
2541,15,2,mult,30,1,3,1
2541,19,6,mult,114,1,3,2
2541,5,14,add,19,1,3,3
2541,21,8,mult,168,1,3,4
2541,13,21,add,34,1,3,5
2541,23,19,mult,200,0,3,6
2541,7,14,mult,98,1,3,7
2541,7,16,mult,112,1,3,8
2541,10,7,mult,70,1,3,9
2541,14,13,mult,230,0,3,10
5904,7,16,mult,112,1,3,1
5904,10,7,mult,70,1,3,2
5904,14,13,mult,182,1,3,3
5904,5,14,add,19,1,3,4
5904,21,8,mult,168,1,3,5
5904,7,14,mult,98,1,3,6
5904,23,19,mult,437,1,3,7
5904,13,21,add,34,1,3,8
5904,19,6,mult,114,1,3,9
5904,15,2,mult,30,1,3,10
593,19,6,mult,96,0,3,1
593,15,2,mult,30,1,3,2
593,23,19,mult,437,1,3,3
593,5,14,add,19,1,3,4
593,21,8,mult,168,1,3,5
593,14,13,mult,182,1,3,6
593,7,14,mult,98,1,3,7
593,10,7,mult,70,1,3,8
593,13,21,add,4,0,3,9
593,7,16,mult,112,1,3,10
1458,7,14,mult,98,1,3,1
1458,10,7,mult,70,1,3,2
1458,13,21,add,44,0,3,3
1458,15,2,mult,30,1,3,4
1458,23,19,mult,0,0,3,5
1458,14,13,mult,182,1,3,6
1458,5,14,add,19,1,3,7
1458,19,6,mult,114,1,3,8
1458,7,16,mult,112,1,3,9
1458,21,8,mult,168,1,3,10
1285,7,16,mult,112,1,3,1
1285,15,2,mult,30,1,3,2
1285,21,8,mult,8,0,3,3
1285,19,6,mult,114,1,3,4
1285,5,14,add,19,1,3,5
1285,10,7,mult,70,1,3,6
1285,7,14,mult,98,1,3,7
1285,13,21,add,34,1,3,8
1285,23,19,mult,49,0,3,9
1285,14,13,mult,293,0,3,10
2647,19,6,mult,60,0,3,1
2647,23,19,mult,240,0,3,2
2647,14,13,mult,121,0,3,3
2647,5,14,add,19,1,3,4
2647,10,7,mult,70,1,3,5
2647,7,16,mult,112,1,3,6
2647,21,8,mult,168,1,3,7
2647,7,14,mult,98,1,3,8
2647,15,2,mult,30,1,3,9
2647,13,21,add,34,1,3,10
3912,5,14,add,19,1,3,1
3912,13,21,add,34,1,3,2
3912,7,14,mult,98,1,3,3
3912,21,8,mult,168,1,3,4
3912,10,7,mult,70,1,3,5
3912,14,13,mult,172,0,3,6
3912,15,2,mult,30,1,3,7
3912,19,6,mult,114,1,3,8
3912,23,19,mult,227,0,3,9
3912,7,16,mult,112,1,3,10
2842,15,2,mult,30,1,3,1
2842,7,16,mult,122,0,3,2
2842,10,7,mult,70,1,3,3
2842,7,14,mult,98,1,3,4
2842,23,19,mult,217,0,3,5
2842,14,13,mult,100,0,3,6
2842,5,14,add,19,1,3,7
2842,21,8,mult,408,0,3,8
2842,19,6,mult,114,1,3,9
2842,13,21,add,38,0,3,10
3838,19,6,mult,114,1,3,1
3838,7,16,mult,112,1,3,2
3838,21,8,mult,168,1,3,3
3838,23,19,mult,427,0,3,4
3838,7,14,mult,98,1,3,5
3838,15,2,mult,30,1,3,6
3838,13,21,add,34,1,3,7
3838,5,14,add,19,1,3,8
3838,10,7,mult,70,1,3,9
3838,14,13,mult,181,0,3,10
2506,7,14,mult,98,1,3,1
2506,21,8,mult,168,1,3,2
2506,19,6,mult,114,1,3,3
2506,10,7,mult,70,1,3,4
2506,15,2,mult,30,1,3,5
2506,14,13,mult,182,1,3,6
2506,13,21,add,34,1,3,7
2506,7,16,mult,112,1,3,8
2506,23,19,mult,337,0,3,9
2506,5,14,add,19,1,3,10
5283,15,2,mult,30,1,3,1
5283,5,14,add,19,1,3,2
5283,14,13,mult,182,1,3,3
5283,21,8,mult,441,0,3,4
5283,7,14,mult,98,1,3,5
5283,7,16,mult,112,1,3,6
5283,10,7,mult,70,1,3,7
5283,13,21,add,34,1,3,8
5283,19,6,mult,114,1,3,9
